,0,1,2,3,4,5,6,7
237,0.76007813,0.5482266,0.67005235,0.5479238,0.60381263,-0.69993,0.752732,0.6500436
238,0.48431405,0.65406364,0.6060291,0.7028267,0.6967549,-0.7118204,0.5900915,0.71722645
239,1.1724068,0.6752809,0.69448817,0.53057206,0.6670537,-0.7959052,0.7179309,0.7245995
240,0.049516857,0.82940465,0.60294104,0.71834856,0.71654105,-0.7966625,0.65784955,0.7238063
241,0.19543713,0.67430484,0.51320493,0.6668992,0.60300106,-0.7539862,0.48377043,0.7737092
242,0.71941876,0.94183177,0.76762,0.8289246,0.8429115,-0.8036533,0.8002081,0.9038926
243,0.8169032,0.6670849,0.611742,0.6428628,0.64275134,-0.5716871,0.6138888,0.5719079
244,0.9335355,0.67608196,0.7438493,0.6073536,0.7400331,-0.66473615,0.5667981,0.7569747
245,0.5918981,0.5814419,0.5988941,0.6095579,0.6948325,-0.6465556,0.5626552,0.67593205
246,0.51245964,0.6491859,0.61574376,0.68370414,0.45275375,-0.64757705,0.5899142,0.59973174
247,0.8279742,0.66216373,0.64240193,0.63351005,0.65514153,-0.70545644,0.64601004,0.6632985
248,0.55505705,0.638317,0.60827637,0.5843518,0.5428076,-0.5974542,0.52570593,0.6468831
249,0.99965566,0.631697,0.7039026,0.6609074,0.65614456,-0.7387644,0.87280166,0.74176276
250,0.7487763,0.7045905,0.7802601,0.59693485,0.75282186,-0.64802456,0.74577385,0.656603
251,0.7163549,0.60264766,0.700674,0.7043227,0.7079632,-0.63328725,0.720096,0.611629
252,0.7300717,0.7478988,0.84096754,0.8397985,0.73962724,-0.7616472,0.8763613,0.77593285
253,0.7231574,0.6453485,0.7069445,0.6938114,0.69018906,-0.7013795,0.74832505,0.7470232
254,0.5811117,0.6392008,0.58259386,0.68769085,0.5661898,-0.65156037,0.6009912,0.7308368
255,0.2908879,0.5983601,0.46792236,0.5354073,0.4714503,-0.60563135,0.5363712,0.54865056
256,0.6402274,0.80821204,0.766714,0.9671465,0.8888529,-0.9466985,0.5922844,0.92264116
257,0.8322005,0.7752061,0.7567283,0.72116137,0.64286494,-0.7366355,0.6601389,0.66293657
258,0.43325877,0.77798474,0.7154333,0.7435926,0.786491,-0.76835155,0.74610484,0.8466695
259,0.66060466,0.6225162,0.68348473,0.72215104,0.6960172,-0.63929677,0.5751853,0.67188954
260,0.80640715,0.7921995,0.778311,0.8428509,0.7975886,-0.8481048,0.6811377,0.75779825
261,0.5227637,0.8539652,0.8082376,0.8345438,0.90181804,-0.901725,0.8172652,0.91972876
262,0.7013159,0.57384795,0.51728505,0.6549586,0.6151736,-0.5639127,0.58253664,0.59481144
263,0.86615163,0.6866142,0.6995206,0.61017674,0.7287687,-0.6121206,0.70562196,0.80109787
264,0.8380198,0.7899539,0.7508896,0.7899276,0.7941213,-0.87980735,0.70774144,0.746226
265,0.21013208,0.5843663,0.65006137,0.85176545,0.7132568,-0.66696185,0.5144161,0.78105557
266,0.345044,0.69783384,0.5087674,0.6157215,0.5903014,-0.5498077,0.5846829,0.50815135
267,0.8497502,0.7211638,0.8355541,0.7195284,0.6675591,-0.8417967,0.7169381,0.69831616
268,0.58966464,0.69412094,0.653596,0.5379261,0.4873926,-0.7500379,0.663473,0.55583906
269,0.7490949,0.611177,0.62832433,0.31218502,0.3213846,-0.6484675,0.7895457,0.619578
270,0.7899956,0.79289967,0.81169343,0.9187912,0.86567473,-0.86150384,0.74295586,0.85705835
271,1.0002061,0.60761154,0.6808814,0.52970016,0.61669445,-0.6673357,0.65377873,0.5944697
272,0.76179713,0.7115089,0.7604811,0.6564472,0.6720344,-0.66044164,0.84215826,0.7023302
273,0.5116577,0.73594314,0.66558075,0.64172,0.5801301,-0.7135151,0.6621699,0.68152416
274,0.7684529,0.7835511,0.8504,0.79576576,0.7290473,-0.70943373,0.7100891,0.7762383
275,0.43477207,0.52634096,0.51698595,0.5874973,0.6488716,-0.60491514,0.6269387,0.59783554
276,0.771267,0.73701966,0.7906346,0.6523686,0.6084227,-0.90541244,0.5964527,0.811797
277,0.63085943,0.69351214,0.6532108,0.6385636,0.7088345,-0.6442622,0.6028107,0.51882535
278,0.36464298,0.74234635,0.6976772,0.8160637,0.8038225,-0.723707,0.6377461,0.84873736
279,0.561152,0.6216626,0.7587598,0.824648,0.71569955,-0.7733939,0.57699394,0.57025766
280,0.73116755,0.62200135,0.68611574,0.7628977,0.83616835,-0.73306847,0.60402125,0.7034435
281,-0.02897705,0.6428254,0.6147084,0.68162316,0.6088008,-0.6962278,0.58583313,0.6462965
282,7.799575e-06,0.8307441,0.6882178,0.80808663,0.6770864,-0.7068752,0.54692656,0.75099045
283,0.76982623,0.8195815,0.77862734,0.7313509,0.76891035,-0.64947855,0.69219995,0.68298924
284,0.3300311,0.803367,0.70301056,0.65655786,0.65657717,-0.7223755,0.6438769,0.6628372
285,0.18182993,0.68575627,0.655883,0.6620253,0.60009634,-0.6731878,0.5005906,0.65416217
286,0.41659313,0.92531085,0.6512794,0.80144507,0.7913894,-0.87054753,0.5556759,0.82893616
287,0.48444217,0.8055285,0.7367733,0.78008264,0.8270783,-0.7135272,0.6598265,0.89383954
288,0.4833428,0.7423439,0.65788853,0.6632124,0.72491634,-0.7358666,0.6527943,0.65737325
289,0.5742857,0.61799204,0.56669647,0.56496453,0.64563316,-0.61676437,0.6636225,0.58344185
290,0.51360035,0.6871981,0.5573849,0.73974764,0.72176826,-0.56920516,0.5932446,0.69224006
291,0.76633704,0.68038166,0.7583712,0.8522398,0.7958928,-0.7816435,0.8272692,0.6640624
292,1.0978127,0.7476347,0.7520833,0.6903029,0.6202771,-0.77505517,0.7337284,0.6069539
293,0.95556766,0.5439941,0.6541129,0.39109415,0.44392952,-0.5309024,0.6301105,0.5003897
294,0.5806216,0.787135,0.7044991,0.6308704,0.62677205,-0.72767097,0.8039619,0.7751065
295,0.8397658,0.7551765,0.7740129,0.83423877,0.9024164,-0.84372294,0.7331801,0.7827595
296,0.9155726,0.8594588,0.7143301,0.6030296,0.6819353,-0.7953163,0.68768626,0.8035265
297,0.5874297,0.6437351,0.6078452,0.6443064,0.60729957,-0.6334373,0.6198542,0.65091574
298,0.72098774,0.7535246,0.64086866,0.6380604,0.6803319,-0.67546964,0.83405274,0.59064656
299,0.90369594,0.49486792,0.7517822,0.5380255,0.5753632,-0.7225829,0.56275946,0.54450625
300,0.77475196,0.8549945,0.717912,0.85520476,0.8554949,-0.79904884,0.85519135,0.8345218
301,0.47111082,0.64296037,0.69279295,0.76747894,0.71637875,-0.63152033,0.7224184,0.7604163
302,-0.04613156,0.58210355,0.55869013,0.4880925,0.44652203,-0.55677116,0.4838282,0.4863271
303,1.0505245,0.7268432,0.7249469,0.6155481,0.58453554,-0.75314564,0.68570143,0.6617831
304,0.010107466,0.7121645,0.5759245,0.7663225,0.7140765,-0.68846124,0.5636463,0.64859957
305,0.72970027,0.5808994,0.74189067,0.42025295,0.45637634,-0.678224,0.6935391,0.58685696
306,0.5256844,0.6592364,0.66943526,0.65902996,0.75900877,-0.7604204,0.49914554,0.73571247
307,0.65074694,0.63270223,0.5990944,0.72754914,0.69758034,-0.72895014,0.69433844,0.7164642
308,0.99708307,0.5233825,0.68588763,0.5870332,0.57215494,-0.7727565,0.6734571,0.6975254
309,0.33984628,0.65765166,0.6119045,0.5939054,0.6935679,-0.6513261,0.5353553,0.686924
310,0.7964709,0.7390488,0.6010369,0.81278914,0.73602813,-0.7405258,0.72860056,0.66735
311,0.6757233,0.70571667,0.61122656,0.78182685,0.7898285,-0.7517947,0.6746931,0.73230875
312,0.9857433,0.7554665,0.80012167,0.7377085,0.6275633,-0.729028,0.8315222,0.6335965
313,0.6439386,0.66638434,0.6208187,0.62799704,0.6149565,-0.6243848,0.80379176,0.66793203
314,0.64679825,0.8157937,0.7964254,0.9184253,0.82286286,-0.84429675,0.5167805,0.84788465
315,0.7321651,0.6746455,0.77004147,0.5736052,0.61303115,-0.6916282,0.64760596,0.6810623
316,0.5783019,0.635179,0.60629547,0.56399804,0.4223728,-0.5196113,0.5899934,0.5847335
317,0.109431654,0.78927433,0.62430924,0.7635429,0.73206925,-0.78208125,0.45793942,0.74867094
318,0.6375378,0.74392295,0.7404075,0.745,0.8044884,-0.68712306,0.6518486,0.6019004
319,-0.02530429,0.7152225,0.525306,0.7128838,0.69161147,-0.65396297,0.5676014,0.7401276
320,0.6968856,0.67762613,0.6426475,0.8279258,0.6530619,-0.84614617,0.6876689,0.8213559
321,0.88839304,0.6390231,0.59216577,0.59930396,0.5331196,-0.6599653,0.6792232,0.56932676
322,0.8109221,0.7372582,0.68748343,0.60400754,0.68814737,-0.60357,0.78470093,0.661188
323,1.0136522,0.65750295,0.6920701,0.57481295,0.6699784,-0.596749,0.6994355,0.5517752
324,0.3570008,0.84826034,0.7140006,0.85301167,0.8166137,-0.9366759,0.66030645,0.87724155
325,0.9235651,0.5969336,0.6310366,0.5158718,0.5639252,-0.636269,0.595184,0.56481266
326,0.69504267,0.55113107,0.5754506,0.64792204,0.5299377,-0.68113554,0.5765201,0.5702328
327,1.0006816,0.48892027,0.5804904,0.40659946,0.5424196,-0.6060374,0.71152514,0.5518807
328,0.38990965,0.7836755,0.58466715,0.6637435,0.728112,-0.77995795,0.6597491,0.76095825
329,0.60171545,0.5953395,0.5954894,0.534316,0.58497655,-0.65434897,0.6488529,0.5770139
330,0.7421485,0.9027162,0.7702324,0.84996814,0.8391458,-0.8198897,0.8224151,0.8136786
331,0.4263767,0.71431917,0.5666931,0.59618896,0.6956637,-0.6369439,0.68847245,0.80566627
332,0.5592375,0.8838339,0.79487306,0.9482977,0.84886175,-0.89513,0.779115,0.94649714
333,0.45006257,0.7656816,0.72352654,0.7708662,0.6576346,-0.6877153,0.6503785,0.67436975
334,0.9551515,0.5981488,0.731555,0.47650802,0.48108333,-0.76863945,0.5723925,0.64766437
335,-0.03444337,0.7334682,0.57992226,0.6768028,0.61849314,-0.76192796,0.67296046,0.6902406
336,0.49325335,0.6175439,0.6957399,0.7973287,0.6824897,-0.544944,0.37861845,0.6250809
337,0.56200945,0.67566603,0.70279735,0.74047494,0.70095,-0.70768565,0.81459504,0.6189663
338,0.78142816,0.6901017,0.82582504,0.6017243,0.46761352,-0.67222667,0.6593923,0.64393616
339,0.9774137,0.6504438,0.811071,0.52037734,0.67057025,-0.7522958,0.8233179,0.6986695
340,0.74476475,0.71451277,0.7635988,0.65787524,0.84268785,-0.58794516,0.7152339,0.53946275
341,0.53437966,0.93458796,0.81540704,0.80325466,0.7809914,-0.8182353,0.7008623,0.84433335
342,0.7546485,0.7022859,0.62284184,0.49049985,0.50034434,-0.7211369,0.6546319,0.7354392
343,0.95055157,0.759453,0.8527203,0.64907384,0.7064598,-0.6928751,0.7458785,0.706129
344,0.9821909,0.72149336,0.64437336,0.55628216,0.55413306,-0.77005744,0.71819055,0.585012
345,1.0000814,0.6465037,0.7295364,0.6079766,0.6322176,-0.601152,0.6250593,0.71910197
346,0.37533537,0.6887145,0.5579363,0.8074776,0.61766154,-0.6914883,0.647281,0.7096424
347,0.611778,0.736806,0.55196124,0.802399,0.5943173,-0.80086815,0.7058486,0.7362893
348,0.6152904,0.840784,0.7054389,0.95682734,0.7852674,-0.815127,0.7804924,0.8945859
349,0.6719498,0.73452157,0.60468227,0.6168536,0.63529396,-0.6519818,0.5528534,0.60555184
350,0.8650253,0.77975684,0.65367365,0.6894727,0.7302751,-0.7318598,0.77722347,0.6584333
351,0.22515129,0.8538862,0.81545305,0.8771529,0.7257758,-0.87843466,0.5890116,0.8694861
352,0.6097631,0.6247221,0.5488226,0.60455877,0.62668544,-0.68287706,0.64604473,0.62564903
353,0.13600619,0.72231805,0.63319933,0.7119041,0.56730115,-0.65642494,0.46897593,0.6233404
354,0.86637187,0.7380629,0.63498896,0.46899593,0.5498694,-0.7526486,0.5288743,0.7484547
355,-0.07820745,0.8517597,0.69276136,0.9507749,0.76794183,-0.8569117,0.48603317,0.76449233
356,0.12871163,0.76661175,0.6172062,0.6394622,0.62559485,-0.6638295,0.49316412,0.7345148
357,0.72848,0.79233104,0.8158386,0.92142546,0.90899444,-0.8404203,0.6472472,0.8298546
358,0.85507846,0.50192344,0.5664041,0.4990898,0.5567435,-0.65376955,0.6773889,0.5520791
359,0.59385526,0.7670067,0.6551187,0.7698238,0.76218295,-0.69665563,0.7308012,0.763665
360,0.95289284,0.6430241,0.65774137,0.54827183,0.664832,-0.6118047,0.6729892,0.62150097
361,0.99594486,0.7023793,0.76768345,0.48156503,0.629791,-0.59356374,0.7135559,0.5708131
362,0.0613299,0.8133117,0.53345287,0.76738894,0.7644693,-0.73089737,0.6305523,0.6509217
363,0.6342407,0.6699536,0.7001889,0.5349027,0.54154265,-0.63685685,0.5219025,0.6010035
364,0.47221857,0.83090127,0.7570015,0.7715691,0.7133118,-0.8372624,0.6143445,0.8003444
365,0.42157674,0.7100861,0.7128508,0.6748552,0.674429,-0.67621154,0.51286846,0.66210705
366,0.7513815,0.8786027,0.73378474,0.85546327,0.73827684,-0.83337677,0.75858825,0.9180309
367,0.92800605,0.78231436,0.76667833,0.8043671,0.7784443,-0.8146486,0.7357886,0.87464666
368,0.63809144,0.5804416,0.6075267,0.72337544,0.6152177,-0.5967131,0.5021813,0.64103633
369,0.39130518,0.84123677,0.7641783,0.8365569,0.7397287,-0.7561912,0.64952,0.7832664
370,0.61491644,0.63600343,0.647402,0.6426565,0.5566963,-0.6679772,0.7052175,0.5763791
371,0.6456977,0.7069989,0.6416441,0.7607154,0.7855219,-0.7005637,0.7129871,0.7131423
372,0.7189477,0.80542785,0.7819498,0.8373551,0.8376955,-0.88068026,0.86154395,0.91155607
373,0.6591143,0.66785276,0.6686328,0.81142277,0.74917364,-0.70511645,0.6433049,0.7897705
374,0.35605702,0.66310734,0.68967193,0.7476162,0.69495374,-0.7218464,0.6585438,0.67023355
375,0.48792404,0.80273145,0.6526002,0.7724112,0.7143101,-0.6954442,0.72996587,0.6886127
376,0.45263252,0.69218594,0.62381893,0.6455265,0.6540345,-0.65508074,0.50260127,0.6568249
377,0.3925512,0.73923683,0.65924513,0.80485624,0.7092357,-0.7409436,0.5619146,0.7752302
378,0.6647794,0.6375158,0.5873263,0.69727886,0.64358306,-0.73114234,0.6783909,0.71244144
379,0.9863898,0.6205945,0.7055757,0.57785416,0.6590021,-0.7937362,0.7609635,0.7360789
380,0.53873163,0.56380564,0.63697624,0.5668813,0.47300547,-0.6171419,0.45261884,0.6591851
381,0.80416584,0.6416418,0.7156414,0.68914014,0.73670965,-0.6649979,0.77687925,0.62253517
382,0.7798386,0.53208876,0.56782275,0.4804932,0.630668,-0.5776697,0.6496281,0.51670134
383,0.95415765,0.6814376,0.7010273,0.651245,0.64574826,-0.7509744,0.8394705,0.7350775
384,0.63654196,0.89593256,0.8376115,0.7147679,0.8215253,-0.86834806,0.6285791,0.78106886
385,0.9285766,0.41186625,0.7254807,0.28598303,0.49175775,-0.6981834,0.674598,0.58971566
386,0.42276305,0.8113802,0.6919784,0.77885747,0.69123507,-0.71511734,0.65627414,0.7138363
387,0.8488454,0.56507856,0.6821009,0.48112512,0.55682355,-0.7045853,0.65176564,0.63235366
388,0.33401588,0.7106861,0.6654497,0.8511636,0.7103048,-0.82213074,0.73826045,0.9911025
389,0.9345033,0.55654204,0.7890221,0.5216278,0.60002434,-0.6686448,0.73285854,0.7021598
390,0.23259082,0.7540101,0.62695813,0.746017,0.7784512,-0.67945355,0.5628127,0.7844961
391,0.8517944,0.5816187,0.7157739,0.5421443,0.69954795,-0.5908337,0.6448806,0.6387671
392,0.94061685,0.8013634,0.7798658,0.6100617,0.5617611,-0.64256054,0.81575465,0.6338856
393,0.48299944,0.7159215,0.75349194,0.829438,0.80756235,-0.7302275,0.37203217,0.8158085
394,0.77521944,0.6486539,0.7126579,0.79758644,0.64444506,-0.8180098,0.7712479,0.80432045
395,0.5965511,0.8052283,0.6519654,0.7717461,0.6754765,-0.6775769,0.5967691,0.7077493
396,0.38226593,0.63018507,0.62691236,0.7072625,0.7331638,-0.813644,0.4846275,0.77756006
397,1.0874791,0.60302687,0.6604049,0.6313949,0.65111095,-0.51147306,0.87157494,0.5289738
398,0.7692075,0.71218634,0.6694863,0.6381839,0.6633744,-0.5645567,0.72209096,0.59372693
399,0.46178266,0.6438255,0.61874264,0.7180453,0.6121518,-0.64062285,0.39799902,0.5774297
400,0.059094336,0.7261783,0.5305385,0.6899448,0.666055,-0.7568408,0.64863354,0.7585811
401,0.6313725,0.51538694,0.5232072,0.55243593,0.52898353,-0.58864677,0.5537226,0.55751705
402,0.84815615,0.80269504,0.73217714,0.6477602,0.67981374,-0.5968899,0.7003712,0.6812532
403,0.533432,0.773095,0.71621364,0.7422729,0.72019917,-0.74157566,0.59434956,0.715147
404,0.052739736,0.5708646,0.5807525,0.6331991,0.6800777,-0.6629339,0.51295227,0.7335845
405,0.13899167,0.4748304,0.43110684,0.51180667,0.45381722,-0.39050752,0.36747918,0.5700043
406,0.7243331,0.6506309,0.6406821,0.6100428,0.63389665,-0.7706909,0.5489181,0.64854354
407,0.7387463,0.65458995,0.67666036,0.604595,0.55591893,-0.62074965,0.5752148,0.7027169
408,0.58418393,0.8032625,0.70897573,0.7532481,0.73095274,-0.77517456,0.61085117,0.8416089
409,1.0686085,0.51399004,0.69685906,0.53035945,0.60990816,-0.5845351,0.7401353,0.58550316
410,0.25679612,0.6257895,0.5703219,0.57215494,0.4631977,-0.6127081,0.46231604,0.63263786
411,0.77353543,0.5439848,0.709877,0.65204257,0.5868759,-0.61768275,0.73374873,0.5560302
412,0.5124847,0.66306686,0.6151279,0.72130007,0.6840123,-0.7647335,0.7516851,0.7373047
413,0.6406792,0.7088178,0.7214753,0.6756283,0.71624345,-0.7258154,0.5084371,0.58671224
414,0.31931522,0.83043784,0.66375095,0.7787421,0.6943812,-0.7116501,0.4730077,0.759878
415,0.6797985,0.7053315,0.73931485,0.7288033,0.67194194,-0.7526361,0.72764945,0.74473566
416,0.9602452,0.6551325,0.8225429,0.8033403,0.77516896,-0.8774825,0.6412057,0.75673836
417,0.72544426,0.5750227,0.5822237,0.73484665,0.6836625,-0.69908655,0.39444032,0.7234175
418,0.15646352,0.47504115,0.48133624,0.5788313,0.48843697,-0.53036505,0.6117487,0.47117803
419,0.44056362,0.7506861,0.58868426,0.75242764,0.6697494,-0.6517299,0.7059663,0.62503886
420,0.58161,0.5994957,0.6092126,0.66887254,0.7281961,-0.7354733,0.5381577,0.7000949
421,0.699909,0.66030383,0.63034177,0.58318776,0.73480284,-0.66352654,0.64202076,0.57786566
422,0.748039,0.6822542,0.7541919,0.68040425,0.6186258,-0.7533519,0.5732924,0.69922423
423,0.48614454,0.81606406,0.6942392,0.7263126,0.6730586,-0.67448723,0.54689044,0.6620637
424,0.2583882,0.60846806,0.66272897,0.6116436,0.64346117,-0.62535,0.53136736,0.6879934
425,0.5295549,0.6149604,0.61566937,0.47943604,0.49935952,-0.54474944,0.65971226,0.53034365
426,0.86829966,0.61112624,0.62303966,0.61032844,0.5611705,-0.5846271,0.73099554,0.5489276
427,0.22144377,1.0020909,0.6400355,0.79894197,0.79371405,-0.8719814,0.612805,0.9174645
428,0.3370808,0.8004651,0.6169668,0.7754949,0.76054484,-0.7986842,0.74087846,0.86971456
429,0.71868837,0.605995,0.7986618,0.64502037,0.61718965,-0.6185686,0.6035593,0.6513927
430,0.65414244,0.7041037,0.6248074,0.5309154,0.66302246,-0.5920588,0.67737025,0.60041916
431,0.12623544,0.6399972,0.5284333,0.70504653,0.5715991,-0.69209445,0.57967466,0.7964193
432,0.33147117,0.70644855,0.78541833,0.76815075,0.7464982,-0.66674167,0.5797051,0.7512061
433,0.6722736,0.6636664,0.6311834,0.588646,0.58714485,-0.6923273,0.5975278,0.5715365
434,0.70235837,0.62745273,0.77296376,0.82298684,0.7296858,-0.7388758,0.6277535,0.78790754
435,0.4185912,0.68425745,0.6980034,0.7155135,0.67133373,-0.80556256,0.57957286,0.8055694
436,0.7503803,0.74800736,0.8362692,0.7054712,0.71552306,-0.7148938,0.6718477,0.73613864
437,0.8278213,0.61227685,0.6719942,0.6029798,0.62120676,-0.57764864,0.6848651,0.61384976
438,0.40409476,0.7202606,0.74880695,0.8567632,0.84554535,-0.8284679,0.5774654,0.72687083
439,0.39963815,0.58987445,0.65954876,0.6566349,0.6854427,-0.73444706,0.67301565,0.61531496
440,0.85832125,0.79196835,0.68966323,0.661182,0.6493466,-0.9133048,0.648688,0.79402995
441,0.57757837,0.70897233,0.59147847,0.6833731,0.6860752,-0.6628222,0.731069,0.7212874
442,0.80056286,0.59638184,0.66086817,0.6521824,0.657468,-0.5540679,0.5718697,0.5188725
443,-0.032309514,0.7056594,0.63970244,0.7951919,0.73103046,-0.7548245,0.59077966,0.7457894
444,0.4451948,0.68544483,0.64912564,0.7464567,0.79741603,-0.7437978,0.7327416,0.6913748
445,0.6076622,0.37786856,0.3282705,0.31588182,0.34213504,-0.45021656,0.42225206,0.4136969
446,0.058264595,0.61832124,0.44692242,0.474153,0.44408202,-0.54195243,0.3579216,0.6002038
447,0.84741503,0.6608726,0.6194159,0.6516957,0.72388583,-0.674587,0.62561274,0.59783113
448,0.6301927,0.6414897,0.6777565,0.6420517,0.55779386,-0.6003581,0.55035037,0.6793522
449,0.96449536,0.45279258,0.7379158,0.6188264,0.68756765,-0.7129557,0.802774,0.59001076
450,0.867613,0.5805803,0.73870695,0.8164995,0.77593076,-0.73576933,0.75829196,0.8697899
451,-0.35406536,0.67586136,0.58132935,0.7673067,0.6342811,-0.8105837,0.35640627,0.79427016
452,0.80004513,0.50673807,0.58943784,0.58698034,0.595224,-0.619206,0.5860101,0.67700875
453,0.43233964,0.64375967,0.72073597,0.69772553,0.6479879,-0.5855573,0.53766716,0.76396674
454,0.08030248,0.5694128,0.5939005,0.7141629,0.57751346,-0.6744603,0.31107804,0.7494205
455,0.6439103,0.69231075,0.70798403,0.58888346,0.72534937,-0.6917869,0.54903895,0.6229113
456,0.8134162,0.6484091,0.7910144,0.5479705,0.56962115,-0.621176,0.604159,0.5757239
457,1.0911307,0.7479933,0.8051117,0.6927144,0.7358662,-0.75214857,0.84207976,0.7469736
458,0.77119946,0.72083515,0.6318322,0.55710673,0.7132677,-0.7167183,0.48961294,0.6809536
459,0.19933015,0.61530995,0.7044876,0.77090645,0.7732412,-0.67978394,0.3954725,0.77776754
460,0.56139976,0.66323435,0.6501963,0.5546392,0.63527846,-0.60986274,0.3740757,0.78818285
461,0.14997019,0.63079673,0.46898317,0.51742595,0.49105766,-0.5004428,0.556359,0.50803494
462,0.31335136,0.9115768,0.6318063,0.8399083,0.8301833,-0.7558338,0.60371625,0.84857404
463,0.26842335,0.75953805,0.5855558,0.6719076,0.6085586,-0.6203423,0.44883797,0.6395252
464,0.36024755,0.8651863,0.8169187,0.74068975,0.62400997,-0.7805916,0.75022537,0.81332713
465,0.51217955,0.6753708,0.60978574,0.5878576,0.64040446,-0.54571515,0.51516736,0.60813236
466,0.4815561,0.61913276,0.5895752,0.70782447,0.5253223,-0.76424164,0.6309149,0.7523486
467,0.6338517,0.67221117,0.64136297,0.6654789,0.65082157,-0.5490268,0.6451147,0.6824437
468,0.8407763,0.6180345,0.71760947,0.6201937,0.75957286,-0.75068927,0.7606535,0.72751606
469,1.0034957,0.679055,0.61393774,0.7165674,0.6382459,-0.7307742,0.71419764,0.633501
470,0.48112196,0.6730853,0.5462094,0.7364616,0.66227037,-0.68315816,0.42608336,0.66390157
471,0.5823004,0.5993448,0.46881324,0.51607126,0.6730142,-0.49267492,0.62501276,0.58560574
